date,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2024-04-06,1076.0120691,3689.0538516,14201.05688208,58422.30483123,126674.36504124,184206.49608611,127459.6379054,82274.24761143
2024-04-07,983.30241428,3773.91571542,13677.08499647,59566.42790237,124247.34654431,197526.97735521,91200.7262902,62904.76794605
2024-04-08,1084.15015063,4382.18701425,17618.97796221,78478.40650596,181284.30200601,409801.5685449,161317.98170243,127711.11334013
2024-04-09,1020.48185127,4703.67118519,17134.144984,67347.70985143,160803.48938547,313047.55801555,216211.95990726,55859.4964972
2024-04-10,1082.21999935,4667.92685936,15169.85351015,62601.43248092,174097.73756008,229532.3443242,182442.00319394,103244.63960086
2024-04-11,895.09467189,4375.56295297,14445.70657982,60873.55429761,156211.68964871,358382.53539255,171226.65282007,47001.7004026
2024-04-12,956.77136083,5438.09070618,18181.12119794,69832.80683011,156159.72487469,243472.86775826,217140.74644175,86664.38916919
2024-04-13,1013.05520778,4990.81929529,17029.05973513,62652.70140289,126418.15130618,159655.30014307,216229.28055139,50662.06248188
2024-04-14,963.42608421,4178.55627811,15048.69356489,58559.60446626,120460.07374673,130728.37800393,275671.5253794,65052.23928589
2024-04-15,1019.50860441,4473.22388467,15887.61472778,71129.03507571,153377.20962136,232252.18766623,376888.35741622,82500.26707451
2024-04-16,1212.25555213,5130.3613589,17863.98430616,78214.28463598,166380.04835433,305444.07162542,437424.34717584,15838.64206423
2024-04-17,908.59774298,4532.55593419,14885.65187024,65211.15479934,150173.06226001,315389.22760813,397550.4202953,47588.99957138
2024-04-18,1016.20040254,4559.47862241,16301.29716041,68961.90786452,146962.78413879,255983.27303992,397684.29921529,96732.36072558
2024-04-19,1207.41177756,5809.83666565,18987.51853978,76753.41603789,174747.87872504,206199.22204379,276025.7086633,51123.70339452
2024-04-20,1578.82165135,7598.13869844,14061.37177687,36452.27565272,107917.15005389,40467.32212091,144878.54851534,31957.25784872
2024-04-21,1369.82969717,5800.55229685,12748.56786032,35372.08324953,104713.73624235,78539.55985395,175697.68968511,63937.63367931
2024-04-22,1366.24518763,6526.84512889,14626.93573417,48409.81553207,145899.38364612,175418.71442634,254109.05182568,47922.65999735
2024-04-23,2192.53588687,8858.0730254,14979.19259849,38814.63883415,133736.38617342,225196.99664952,218557.48379214,91709.04070276
2024-04-24,1457.55995877,6844.78091779,18080.20214877,51303.99200663,133397.11653196,176779.6190869,292435.09911825,105384.26851627
2024-04-25,1149.50606199,4824.04456917,15648.2489011,51942.11279451,127868.76561767,135390.93420804,210089.95883707,67298.26767069
2024-04-26,1035.22558071,5049.44690849,16306.99612683,60270.6862208,137065.69607229,198146.30312802,286235.47225597,79697.10537615
2024-04-27,1091.7411852,4269.05849142,12580.25332136,52501.96549872,96091.86908168,144335.74235685,197291.79361759,47908.27966278
2024-04-28,1022.55627999,4366.11361224,12713.58709948,45626.19856098,107252.37162331,116872.50509112,227881.86944079,47918.74788666
2024-04-29,1198.00587373,4636.70475927,16674.62729325,56420.41917363,140522.5871118,163903.69597118,342269.40166836,46236.7262757
2024-04-30,1217.50727861,5785.82387451,18836.91509506,67695.52714018,180319.18245078,225694.76910037,419584.35432779,31913.63675972
2024-05-01,1360.70790263,6035.82734225,17048.52576792,73240.41441009,183073.6066482,222859.44865823,306597.20818569,74882.23872616
2024-05-02,1458.9181073,7161.90661505,14922.82615996,67609.63955012,152547.08200377,223853.79524177,237901.92466933,32025.33122028
2024-05-03,1259.73229567,4800.63763841,14915.48493392,57422.2853054,138726.74548918,153967.9734927,267690.59072908,51482.82075838
2024-05-04,1715.28333169,4986.72365927,11411.87319108,43016.1404091,96510.10373927,97486.51686252,181979.3796585,16072.66843093
2024-05-05,1822.76776936,4704.81970983,11878.7200078,37299.84674554,93642.2576715,64140.72974431,167157.82524764,62464.52390102
2024-05-06,1287.32293309,5001.88582777,13392.96031039,53185.91317204,130708.99852696,149647.65679397,272663.75247603,46373.23361786
2024-05-07,1236.07494346,4227.39344753,14592.79503847,55401.6594713,132496.29478324,116081.15466779,293926.70250394,81655.84801416
2024-05-08,1304.23067575,3934.4029601,14178.34559042,54818.23540807,114389.73840969,128107.04565286,285295.51068051,64066.79788297
2024-05-09,1254.27342293,4824.19242632,14070.86113227,55103.69877249,121523.46184237,178608.36012088,255163.35843982,68634.90209888
2024-05-10,1906.43663941,4762.55994752,13166.22017226,52016.25627585,122741.3594848,173468.90491894,290522.71400481,48216.45537121
2024-05-11,1758.84585162,5573.52539082,10784.62906043,44996.08333693,83818.615512,116675.27644403,137956.24080116,32132.14155062
2024-05-12,1370.09608745,4311.66699727,9252.90792083,37211.29178287,88580.06545558,144363.77672012,175986.45244937,32207.852875
2024-05-13,1516.20694107,5090.16163152,13604.4219693,55312.38453331,139777.55832261,187842.02261045,322145.39821025,46395.9491837
2024-05-14,1812.80068029,3805.37044053,12611.13974045,53001.2690669,115142.83443564,184755.85187109,242960.69349624,78583.29326236
2024-05-15,1428.17070188,4418.12141326,16978.17033666,71790.34657742,132577.26585538,262227.11042601,299323.61182703,48572.72564739
2024-05-16,1503.93041031,4432.92361486,15427.84206214,60305.67701335,133305.41024161,235270.84978641,352025.02109121,81476.46033068
2024-05-17,2067.26825549,3833.08877359,14598.71455932,55687.47025059,115872.28854115,227003.15240486,337904.96815344,75758.66496836
2024-05-18,1465.76711517,3280.08850543,12029.18192866,45582.37140957,84371.95585499,151595.82539698,185193.69985967,48063.54105081
2024-05-19,1621.73145751,3089.08218475,10031.48515088,43975.21713128,78001.49803693,122890.21632143,202996.91304239,78438.38303255
2024-05-20,1695.72993504,3730.4930935,14963.26086884,63039.41797939,130524.72293265,257693.06849961,285673.54669677,48366.59408189
2024-05-21,1573.76698731,4312.50453778,18065.62556615,68234.14547963,150934.59340503,329228.98186555,310151.64734838,100285.06058217
2024-05-22,1731.10104037,3572.72756453,14590.0415347,57292.0734234,145760.02636953,198494.95173174,247434.92968273,97108.87763385
2024-05-23,1710.24754362,4627.54824226,15279.88603747,60794.76634799,149447.6613074,208454.6567087,163743.21383535,45977.32215459
2024-05-24,1587.83495929,4380.94151383,13197.69957857,60455.45414855,127668.39909033,184272.07865063,203401.00588962,45962.03648865
2024-05-25,1804.07769076,4190.95769181,11701.3574237,40489.74261486,97756.3666051,99516.17496847,76394.86102245,30053.17995313
2024-05-26,1721.00126247,3556.11854321,9730.77687166,35089.03492689,92268.51626368,166860.96892173,138796.0183277,62061.46409794
2024-05-27,1331.03123959,3565.34925863,12756.68473906,49272.47760368,104298.86173307,173143.78374988,199756.81447601,30028.31573242
2024-05-28,1495.01172218,3751.83632149,13270.39946253,50885.94579805,119926.46643262,259560.9505989,376876.89875694,204647.72324669
2024-05-29,1646.65959217,4585.53867188,12473.75924155,51604.03125223,117571.90885029,199619.80272669,281495.18949244,48287.50294115
2024-05-30,1306.6650139,4393.67759956,14281.15428927,59225.91162665,135932.54622112,213480.62078687,237253.07463512,48372.51530869
2024-05-31,1760.47267824,5200.30871077,16132.08309341,62841.30274348,115085.86758635,249216.2555656,335442.8233322,64374.48611064
2024-06-01,1745.7126795,4020.03142569,12836.05832495,49153.26328011,76782.61019632,128785.44509015,127875.56995828,32279.45363893
2024-06-02,1803.54123472,3694.5034473,9800.58449191,39975.84501062,72324.18472218,130471.9554788,275790.34502875,48541.77492604
2024-06-03,1698.74565094,4651.85128225,14585.27126646,58000.80550556,131891.73219929,234384.39721758,365345.95893548,97615.57067276
2024-06-04,1510.14085974,4264.21072197,17288.06339509,55341.75149851,122481.94357892,267129.54332781,310023.56710737,78375.86160215
2024-06-05,1282.6718487,4036.25517316,15258.89936224,54935.29315047,137351.99397774,273509.00694953,384386.00459207,127541.23936025
2024-06-06,1571.88365393,4201.38570917,15508.40576198,51520.38879282,114070.65993298,226138.30496844,294353.16963769,67470.68985139
2024-06-07,1931.42212182,2760.91537107,12033.68228394,44248.98640806,101684.84030214,172967.1606351,312440.57897753,31904.9244228
2024-06-08,2031.36674408,3753.03271087,12911.38818458,44187.94607442,75274.16025943,108078.25326408,214710.09329718,48215.18244885
2024-06-09,1806.30755325,3875.2565195,10746.53568706,35101.16406048,67670.15750172,105169.26296994,141241.97488068,48303.26183582
2024-06-10,1938.75174802,4526.76402449,13303.11866136,48955.54820249,102955.58873289,184859.65185863,274462.08897851,47986.65862901
2024-06-11,1659.35162119,3702.79598206,13877.59534151,59282.40363501,118878.33130679,230141.44684322,331894.3685027,67328.27354973
2024-06-12,1916.12110239,3912.03521139,16397.2968765,57109.03873269,120412.21075407,197704.83830904,260745.11896025,16107.01762916
2024-06-13,1835.7936438,4281.49796048,14596.30896481,50781.59021364,122865.23944084,161427.13668143,191679.91902655,32263.38103378
2024-06-14,1481.40471861,4168.73252791,12552.48297611,51206.91723977,118013.0086633,194012.78062152,283402.44254415,64161.48313861
2024-06-15,1238.42215227,6789.0697682,9929.05330873,42038.54334034,74552.50010695,152938.94079849,107566.01744078,78714.47805651
2024-06-16,1915.42179149,3179.56231002,10120.95612724,34596.56730242,79281.60951675,97178.92246177,179380.57670806,48651.55382051
2024-06-17,1632.12580719,3423.64921594,12448.93910213,48815.67979842,114468.29205908,212063.43640991,263363.77230145,101818.9968429
2024-06-18,1805.29225534,4574.85862854,14308.0037043,57042.36929625,130634.95090899,226438.94168694,319401.93522469,66327.47434018
2024-06-19,1563.75378742,3513.41200883,11767.47709398,49292.65547158,86932.36865535,142899.6326601,238065.60910536,75283.936493
2024-06-20,1509.06832019,3368.67257858,12367.99169213,51605.52962777,115985.67967182,168581.45220709,225906.23698141,48328.98184234
2024-06-21,1588.95206951,3788.68897083,12502.49662623,52541.26771317,147268.52256228,193594.11076451,199446.27451677,79175.28783513
2024-06-22,1671.35841006,3149.15663921,10328.68720428,37337.65490025,84600.17226233,144317.92983155,35268.5020796,42552.02499819
2024-06-23,1274.6434266,2771.24691545,8613.85597376,35474.13660746,81578.83468239,98730.45232815,92514.54884096,32462.49919276
2024-06-24,1382.64188955,5984.96950962,15754.14832422,62465.30405578,178351.23037685,238919.90815992,345385.17087556,77272.20020534
2024-06-25,1396.92566847,3714.41287957,13898.15143027,57720.43060318,169399.39834936,184209.22881317,131816.70340111,60973.25076314
2024-06-26,1175.78100554,3282.46872483,13829.51105218,58209.96648572,133440.84056566,195439.34354396,249615.49912075,59656.71056044
2024-06-27,1238.29732416,3461.76936356,12953.93502975,55576.13084725,135497.53638751,232816.43036865,262180.28900949,529579.21948618
2024-06-28,1182.69867284,3401.77506346,13127.63031814,60792.50364292,143245.38883869,220183.27936318,260382.04829975,67237.08225148
2024-06-29,1224.01423626,2802.460239,11490.60005471,47554.2550958,88750.52750897,105221.56817411,163092.48688321,32651.57822792
2024-06-30,1209.30383701,3134.89182837,10101.16449601,43451.84546034,81659.99254245,116929.54646488,69813.02681572,46537.68480447
2024-07-01,1266.75102675,3495.1211264,14082.19894562,62809.17621934,128381.17190118,192232.28322403,187060.96069623,75056.62128182
2024-07-02,1486.60728818,3799.27384205,14258.63735066,57431.12815769,133245.68914112,191999.37572527,141657.44693305,89841.07181471
2024-07-03,1463.30233245,3307.3251304,13652.21836572,57652.81325089,166312.06421896,167029.60011966,284837.85543696,42941.59930997
2024-07-04,1499.99751995,4438.70405644,15424.89687672,63711.49900954,174914.62969339,187627.23845613,305807.12790032,124088.49215334
2024-07-05,1195.35676854,3755.74293085,16617.59177432,76517.48844114,197059.9169395,258079.57932619,236325.05398507,195539.90513437
2024-07-06,1547.30739223,3514.56201855,11796.84891627,46087.72037733,128891.3460902,153721.93389135,107884.93219802,84865.97667315
2024-07-07,1334.77218908,2510.70167011,9533.08339422,41694.81257067,143495.51220677,134845.84130904,164199.2236853,35495.54537841
2024-07-08,1380.43905725,3717.03526953,13358.00444185,58900.6896355,172148.50506488,271456.24917855,309488.00845081,104054.34906446
2024-07-09,1364.55162902,3733.67184683,12054.64970181,59442.36371669,146172.28448375,204967.36395544,360679.70363441,35396.44914489
2024-07-10,1517.28737064,3513.59186093,13007.98384524,57284.06788444,151642.71153462,238544.64895846,300953.3083275,77501.62385652
2024-07-11,1367.87171447,3107.31689897,14088.86811853,56288.23434776,141968.18181297,254124.84462631,266462.14684665,59646.75961138
2024-07-12,1575.22532056,2990.16467853,12852.06382493,56063.1809086,151848.23265826,237379.88905481,232480.31394639,42031.93413696
2024-07-13,1668.86723334,3007.85192014,9537.83203235,52140.15015059,96045.34624654,149223.16391662,176262.57402054,50928.20138772
2024-07-14,1510.06467582,3513.60463958,10526.10619644,41671.54687017,104429.97461517,134347.24247877,177854.17090859,71977.51197714
2024-07-15,1460.73710481,3769.61374567,18461.81178874,66252.7745092,166847.64066896,287430.05602078,303954.43527373,101143.54069705
2024-07-16,1209.82576895,3430.39996682,14350.33980441,60669.08186401,155698.03043837,245034.025385,401182.04519105,252626.41357385
2024-07-17,1566.43352961,3533.91712579,13942.11135637,54803.82336405,163909.88216862,244026.5632983,240518.98993733,106701.48077012
2024-07-18,1102.22289521,3108.21828656,14015.07806786,56896.12095284,153451.83026977,165271.92696851,78535.03576285,60410.91084848
2024-07-19,1707.44207228,3497.70659734,13894.50889871,57239.40495448,167472.88456366,191828.65735188,169693.18031065,165946.2908353
2024-07-20,1347.57965577,2554.16748982,11252.08867331,41378.32430025,109422.88920998,111955.6347711,184181.30355707,99219.00342372
2024-07-21,1080.71556958,2390.96097999,9627.48705444,37436.53284352,100880.2060423,102282.68451044,117692.96735925,99453.7176389
2024-07-22,1557.58126823,3224.18038334,13331.54867732,54928.91258069,154062.88109356,220624.99518131,178214.17498515,189433.84545649
2024-07-23,1467.76161633,3191.71205992,12838.32695361,54211.70061174,159503.92353938,297550.08512981,243848.76653311,200270.5117866
2024-07-24,1379.07420987,2862.26615583,12609.11411799,53421.99464811,138105.46390334,166397.38346853,156719.77609231,213130.52410413
2024-07-25,1269.01658167,3278.95009736,14019.67752449,52979.30866696,147269.53196445,232079.5843881,120974.1154575,179546.40703934
2024-07-26,1011.37499316,2904.11006109,12622.82995604,53731.32486067,131966.72540822,169117.77361423,100308.01492741,128924.44679262
2024-07-27,958.96997187,2695.40875404,12260.10665814,50501.7922205,117949.43743277,212083.0206589,100673.2966907,80929.34738349
2024-07-28,1215.20150419,2181.1240533,9891.84400303,40188.3192521,97862.69938072,130866.98266109,43218.59805932,49895.22844572
2024-07-29,1545.66166886,3462.37293729,14255.46038132,63108.20386583,155615.61325827,286228.40803224,137541.128486,233944.21577399
2024-07-30,1054.18826132,3272.70934846,12272.08137174,58593.1347829,142625.47936408,285493.71453064,158136.07360841,310463.63565555
2024-07-31,1160.70782741,3417.25588639,13119.23179785,58152.34527562,152898.76579807,210028.5349171,141859.87931721,416811.85699431
2024-08-01,1160.88022361,3442.78140189,14239.53253555,60986.65276755,152815.01777737,237773.32478471,229814.27915662,87468.00995611
2024-08-02,1073.98011698,3140.30328446,13408.91489838,56455.37216133,148372.42612735,258068.00456361,480907.71148896,158259.56354973
2024-08-03,1200.77407757,3127.15997045,11740.75431329,52004.57095376,114416.54691373,146106.30293577,107998.051555,30898.85094355
2024-08-04,1088.72843125,3795.96697209,11870.64408595,50301.66707796,124932.16651438,163990.59638597,176943.26472853,59020.21629326
2024-08-05,1191.18992339,4145.70203257,22551.12121209,100462.73509154,280279.20236693,472096.04987545,389142.8521119,99994.5971176
2024-08-06,1144.52935298,3094.14397578,15551.55131856,70341.32420179,176463.24454556,364839.8439152,232156.23798653,114160.62557992
